"age","year","unit","season","area","iter","data"
all,1990,"1","1","unique","1",0
all,1991,"1","1","unique","1",0
all,1992,"1","1","unique","1",0
all,1993,"1","1","unique","1",0
all,1994,"1","1","unique","1",0
all,1995,"1","1","unique","1",0
all,1996,"1","1","unique","1",0
all,1997,"1","1","unique","1",0
all,1998,"1","1","unique","1",0
all,1999,"1","1","unique","1",0
all,2000,"1","1","unique","1",0
all,2001,"1","1","unique","1",0
all,2002,"1","1","unique","1",0
all,2003,"1","1","unique","1",0
all,2004,"1","1","unique","1",0
all,2005,"1","1","unique","1",0
all,2006,"1","1","unique","1",0
all,2007,"1","1","unique","1",0
all,2008,"1","1","unique","1",0
all,1990,"1","2","unique","1",0
all,1991,"1","2","unique","1",0
all,1992,"1","2","unique","1",0
all,1993,"1","2","unique","1",0
all,1994,"1","2","unique","1",0
all,1995,"1","2","unique","1",0
all,1996,"1","2","unique","1",0
all,1997,"1","2","unique","1",0
all,1998,"1","2","unique","1",0
all,1999,"1","2","unique","1",0
all,2000,"1","2","unique","1",0
all,2001,"1","2","unique","1",0
all,2002,"1","2","unique","1",0
all,2003,"1","2","unique","1",0
all,2004,"1","2","unique","1",0
all,2005,"1","2","unique","1",0
all,2006,"1","2","unique","1",0
all,2007,"1","2","unique","1",0
all,2008,"1","2","unique","1",0
all,1990,"1","3","unique","1",0
all,1991,"1","3","unique","1",0
all,1992,"1","3","unique","1",0
all,1993,"1","3","unique","1",0
all,1994,"1","3","unique","1",0
all,1995,"1","3","unique","1",0
all,1996,"1","3","unique","1",0
all,1997,"1","3","unique","1",0
all,1998,"1","3","unique","1",0
all,1999,"1","3","unique","1",0
all,2000,"1","3","unique","1",0
all,2001,"1","3","unique","1",0
all,2002,"1","3","unique","1",0
all,2003,"1","3","unique","1",0
all,2004,"1","3","unique","1",0
all,2005,"1","3","unique","1",0
all,2006,"1","3","unique","1",0
all,2007,"1","3","unique","1",0
all,2008,"1","3","unique","1",0
all,1990,"1","4","unique","1",0
all,1991,"1","4","unique","1",0
all,1992,"1","4","unique","1",0
all,1993,"1","4","unique","1",0
all,1994,"1","4","unique","1",0
all,1995,"1","4","unique","1",0
all,1996,"1","4","unique","1",0
all,1997,"1","4","unique","1",0
all,1998,"1","4","unique","1",0
all,1999,"1","4","unique","1",0
all,2000,"1","4","unique","1",0
all,2001,"1","4","unique","1",0
all,2002,"1","4","unique","1",0
all,2003,"1","4","unique","1",0
all,2004,"1","4","unique","1",0
all,2005,"1","4","unique","1",0
all,2006,"1","4","unique","1",0
all,2007,"1","4","unique","1",0
all,2008,"1","4","unique","1",0
