"age","year","unit","season","area","iter","data"
0,1990,"1","1","unique","1",0.395434874675226
0,1991,"1","1","unique","1",0.451114284546933
0,1992,"1","1","unique","1",0.226297538455814
0,1993,"1","1","unique","1",0.495321771270654
0,1994,"1","1","unique","1",0.228587829381234
0,1995,"1","1","unique","1",0.318778344215903
0,1996,"1","1","unique","1",0.242896353991489
0,1997,"1","1","unique","1",0.280860273058019
0,1998,"1","1","unique","1",0.424442201218334
0,1999,"1","1","unique","1",0.461164879383659
0,2000,"1","1","unique","1",0.245028057171729
0,2001,"1","1","unique","1",0.223513478329405
0,2002,"1","1","unique","1",0.272127024485287
0,2003,"1","1","unique","1",0.206995851354368
0,2004,"1","1","unique","1",0.338984539873257
0,2005,"1","1","unique","1",0.403919822968604
0,2006,"1","1","unique","1",0.210509953677693
0,2007,"1","1","unique","1",0.211016677380713
0,2008,"1","1","unique","1",0.347816062041086
0,2009,"1","1","unique","1",NA
0,2010,"1","1","unique","1",NA
0,2011,"1","1","unique","1",NA
0,2012,"1","1","unique","1",NA
0,2013,"1","1","unique","1",NA
0,2014,"1","1","unique","1",NA
0,2015,"1","1","unique","1",NA
0,2016,"1","1","unique","1",NA
0,2017,"1","1","unique","1",NA
0,2018,"1","1","unique","1",NA
0,2019,"1","1","unique","1",NA
0,2020,"1","1","unique","1",NA
0,2021,"1","1","unique","1",NA
0,2022,"1","1","unique","1",NA
0,2023,"1","1","unique","1",NA
0,2024,"1","1","unique","1",NA
0,2025,"1","1","unique","1",NA
0,1990,"1","2","unique","1",0.326577904020727
0,1991,"1","2","unique","1",0.23175700363143
0,1992,"1","2","unique","1",0.614617190317544
0,1993,"1","2","unique","1",0.156470880615675
0,1994,"1","2","unique","1",0.610716906432645
0,1995,"1","2","unique","1",0.457123126962051
0,1996,"1","2","unique","1",0.586349589734026
0,1997,"1","2","unique","1",0.521696967279715
0,1998,"1","2","unique","1",0.277179954908473
0,1999,"1","2","unique","1",0.214640361726134
0,2000,"1","2","unique","1",0.582719333721311
0,2001,"1","2","unique","1",0.619358203623095
0,2002,"1","2","unique","1",0.536569738759992
0,2003,"1","2","unique","1",0.647487874611913
0,2004,"1","2","unique","1",0.422713097939162
0,2005,"1","2","unique","1",0.31212799103134
0,2006,"1","2","unique","1",0.641503359878598
0,2007,"1","2","unique","1",0.640640348625408
0,2008,"1","2","unique","1",0.407671662391815
0,2009,"1","2","unique","1",NA
0,2010,"1","2","unique","1",NA
0,2011,"1","2","unique","1",NA
0,2012,"1","2","unique","1",NA
0,2013,"1","2","unique","1",NA
0,2014,"1","2","unique","1",NA
0,2015,"1","2","unique","1",NA
0,2016,"1","2","unique","1",NA
0,2017,"1","2","unique","1",NA
0,2018,"1","2","unique","1",NA
0,2019,"1","2","unique","1",NA
0,2020,"1","2","unique","1",NA
0,2021,"1","2","unique","1",NA
0,2022,"1","2","unique","1",NA
0,2023,"1","2","unique","1",NA
0,2024,"1","2","unique","1",NA
0,2025,"1","2","unique","1",NA
0,1990,"1","3","unique","1",0.277969268643925
0,1991,"1","3","unique","1",0.317108231317438
0,1992,"1","3","unique","1",0.159074997332983
0,1993,"1","3","unique","1",0.348184860484522
0,1994,"1","3","unique","1",0.160684886327646
0,1995,"1","3","unique","1",0.224084056331612
0,1996,"1","3","unique","1",0.170743028793463
0,1997,"1","3","unique","1",0.197430008635794
0,1998,"1","3","unique","1",0.298358574261817
0,1999,"1","3","unique","1",0.324173822062178
0,2000,"1","3","unique","1",0.172241484856101
0,2001,"1","3","unique","1",0.157118170549539
0,2002,"1","3","unique","1",0.191290882190192
0,2003,"1","3","unique","1",0.145506876414119
0,2004,"1","3","unique","1",0.238286972359928
0,2005,"1","3","unique","1",0.283933848063284
0,2006,"1","3","unique","1",0.147977129311598
0,2007,"1","3","unique","1",0.148333393840909
0,2008,"1","3","unique","1",0.244496484743264
0,2009,"1","3","unique","1",NA
0,2010,"1","3","unique","1",NA
0,2011,"1","3","unique","1",NA
0,2012,"1","3","unique","1",NA
0,2013,"1","3","unique","1",NA
0,2014,"1","3","unique","1",NA
0,2015,"1","3","unique","1",NA
0,2016,"1","3","unique","1",NA
0,2017,"1","3","unique","1",NA
0,2018,"1","3","unique","1",NA
0,2019,"1","3","unique","1",NA
0,2020,"1","3","unique","1",NA
0,2021,"1","3","unique","1",NA
0,2022,"1","3","unique","1",NA
0,2023,"1","3","unique","1",NA
