"age","year","unit","season","area","iter","data"
all,1990,"1","1","unique","1",0
all,1991,"1","1","unique","1",0
all,1992,"1","1","unique","1",0
all,1993,"1","1","unique","1",0
all,1994,"1","1","unique","1",0
all,1995,"1","1","unique","1",0
all,1996,"1","1","unique","1",0
all,1997,"1","1","unique","1",0
all,1998,"1","1","unique","1",0
all,1999,"1","1","unique","1",0
all,2000,"1","1","unique","1",0
all,2001,"1","1","unique","1",58.209
all,2002,"1","1","unique","1",80.883
all,2003,"1","1","unique","1",92.289
all,2004,"1","1","unique","1",72.709
all,2005,"1","1","unique","1",82.192
all,2006,"1","1","unique","1",0
all,2007,"1","1","unique","1",6.099
all,2008,"1","1","unique","1",38.123
all,1990,"1","2","unique","1",0
all,1991,"1","2","unique","1",0
all,1992,"1","2","unique","1",0
all,1993,"1","2","unique","1",0
all,1994,"1","2","unique","1",0
all,1995,"1","2","unique","1",0
all,1996,"1","2","unique","1",0
all,1997,"1","2","unique","1",0
all,1998,"1","2","unique","1",0
all,1999,"1","2","unique","1",0
all,2000,"1","2","unique","1",0
all,2001,"1","2","unique","1",60.644
all,2002,"1","2","unique","1",97.61
all,2003,"1","2","unique","1",94.341
all,2004,"1","2","unique","1",117.12
all,2005,"1","2","unique","1",91.055
all,2006,"1","2","unique","1",25.635
all,2007,"1","2","unique","1",86.379
all,2008,"1","2","unique","1",99.286
all,1990,"1","3","unique","1",0
all,1991,"1","3","unique","1",0
all,1992,"1","3","unique","1",0
all,1993,"1","3","unique","1",0
all,1994,"1","3","unique","1",0
all,1995,"1","3","unique","1",0
all,1996,"1","3","unique","1",0
all,1997,"1","3","unique","1",0
all,1998,"1","3","unique","1",0
all,1999,"1","3","unique","1",0
all,2000,"1","3","unique","1",0
all,2001,"1","3","unique","1",26.091
all,2002,"1","3","unique","1",40.797
all,2003,"1","3","unique","1",37.779
all,2004,"1","3","unique","1",47.658
all,2005,"1","3","unique","1",33.168
all,2006,"1","3","unique","1",1.724
all,2007,"1","3","unique","1",33.217
all,2008,"1","3","unique","1",45.98
all,1990,"1","4","unique","1",0
all,1991,"1","4","unique","1",0
all,1992,"1","4","unique","1",0
all,1993,"1","4","unique","1",0
all,1994,"1","4","unique","1",0
all,1995,"1","4","unique","1",0
all,1996,"1","4","unique","1",0
all,1997,"1","4","unique","1",0
all,1998,"1","4","unique","1",0
all,1999,"1","4","unique","1",0
all,2000,"1","4","unique","1",0
all,2001,"1","4","unique","1",81.827
all,2002,"1","4","unique","1",100.315
all,2003,"1","4","unique","1",21.124
all,2004,"1","4","unique","1",48.432
all,2005,"1","4","unique","1",21.299
all,2006,"1","4","unique","1",0
all,2007,"1","4","unique","1",52.339
all,2008,"1","4","unique","1",7.535
